grade	document	label
2	"가치가 없다.
해외에있는 동안 친구들과 만나기. 우리 모두는 그 가치가 가치가 없다고 동의했습니다. 수족관 전체에 대해 단 하나의 탱크. 큰 폭풍이었던 터치 탱크가 없었습니다. 근본적으로 실망자 였고 19 유로의 비용으로 충분한 가치가 없었습니다.
"	0
2	"실망한
우리는 더 다양하고 풍부한 동물, 발견 할 물고기를 기대했습니다. . 1 시간 동안 1 인당 18 유로를 소비했습니다. 우리는 여행하는 데 더 많은 시간을 소비했고, 내부보다는 뒤로 돌아 왔습니다. 더 다양성, 가이드 투어 등으로 멋질 것입니다.
"	0
2	"슈퍼 수족관 ..하지만
우리가 여기에 갔던 날은 비가 내리고 있었다. 그리고 아마 그것은 들어가기 위해 대기 행렬을 만들고있는 큰 대중에게 도움이되었다. 나는 내가 수족관을 여행하는 것보다 들어가기 위해 우리에게 지불하기 위해 오랫동안 우리를졌다라고 말할 때 농담하지 않고있다.

수족관이가는 것처럼, 이것은 매우 좋았습니다. 그러나 거기에는 엄청난 군중이 있었고, 실제로 이곳을 방문하는 즐거움에 감수성이있었습니다. 분명히 군중 통제가 필요한 곳이라면 반드시 그렇습니다.

죄송합니다. 재 방문을 서두르지는 않으실 겁니다.
"	0
2	"붐비지도
너무 작은 건물 많은 사람들이. 나는 전혀 사진을 만들 수 없었습니다! 티켓이 라인 컸습니다. . . . 물고기들은 아름다운 곳, 읽을 수 없습니다.

나는 €18 - 좋은 건강하고 고기들도 유지할 수 있는 돈을 바랍니다! :-)
"	0
2	"좋은 곳
7월 매우 많았다!
우리는 것을 최소 20명 뒤에 기다려야 했다.
아름다운 Exemplars!
"	0
2	"특별한
돌고래, 고래. 아이들이 즐길 수 있습니다. 하지만 아무 것도 단일 이미 어른이 된 특별. 다른 모든 도시 마찬가지로 도시의 신규. 나는 리스본 구시가지 기본.
"	0
2	"너무 비싸요.
. 제공하는 1인당 €18 성냄은 사나우나! ! Sun 생선 현재 관심사의 예외와 함께 주 큰 수족관 중 하나일 뿐입니다. 안경을 꼭 청소 합니다! 임시 exebition 했습니다. 사람들에게 두바이 수족관 그 무슨 뜻인지 알 것이다. 내부 결함을 덮개 어둠. 심지어 항공권 금액의 절반을 제공하는 함께 불균형 있습니다.
"	0
2	"제가 기대했던 것 보다
그렇, 열망 지원하지만 멋진 이 사람들이 말하는 이 없어요. 런던 아쿠아리움 같은 생각. 매우 조직, 잘 표시, 제가 너무 많은 기대를 하지 않은 액세스 및. 나는 더 이상 즐길 수 있었다. 저는 생각합니다. 장점: 액세스 가능성 (대해 strollers) 도 좋아요.
"	0
2	"원하는 만큼 느끼기 쉬운.
시설은 깨끗하고, 직원들은 도움이 되고, 갈 수 있는 공용 사물함이 있습니다. 저렴한 가격. 한 후 어떤 소리는 이 수족관 은 보았고, 단순히 자신을 과대 포장하여 구입한 후 최선을 다하고 있습니다.

어린이 및 가정을 있고 어렵게 하는 시간이 정말 얻을 읽기 plaque 옆에 종. 우리가 선택한 시간에 한 수 있어 야생 동물. 우리는 항상 모든 아이들은 아우성 과 불안 때문에 급하게 생각 보다 볼 수 있습니다.

건물 자체도 큰 기대는 하지 않을 것 처럼 또는 원래. 목록에 추가된 "" 잘 보면 하나, 지금까지 모두 "". 나는 이 경험과 이해 의 가족이 어두운 복도를 대상으로 교통 및 인력 수가 갈수록 계속 주문하고, 한 곳에서 우리는 더 이상 과학 daycare 및 놀이터, 교육, 및 해양 생물.

저는 입니다. 아쿠아리움 입니다. 하지만 단순히 즐거운 거 같지 않다는 걸 수 있는 솔루션은 모든 연령 그룹 추가 및 목적, 평균 이하 입니다.
"	0
2	"아쿠아리움
솔직히 저는 실망했습니다. 하고 좋은 날씨가 나쁘다는 실내 활동 때문에 리스본 에서 가장 큰 실내 읽기 오셔나리엄 수족관에 유럽의 변동을 되어 있다. 어. 나는 동물원과 수족관 보다 더 큰 것 같은 느낌이 저는 지역. 내 말을 오해 하지 마십시오. 아직은 멋지게 재미있는 동물 이 되지 않지만 모든 것을 기대했던 것 입니다. 예상을 할 수 있는 두 세 시간. 하나는 매우 느린 모드 가 필요하기 때문에 이는 정말이지 믿을 수 없었다.
나는 좋은 시설이라고 말할 수 있는 매력적이지 않다는 것에 오후 활동 작성.
"	0
2	"에는 어린 아이들, 사람들
17 개월 된 우리의 일정은 특별히 더 오셔나리엄 우리 딸. 그녀는 다른 생각을 할 수 있는 아쿠아리움도 방문하기 좋은 곳 오셔나리엄 답변하기. 우리는 부활절에. 우리가 우리의 티켓 온라인 에 있어. 우리는 줄이는 것이 좋지 않은 티켓을 구입할 수 없고 / 하고 싶지 않아요 안에.

하지만, 그 가 하는 오셔나리엄 적합하지 않습니다. 어둡고 혼잡하다. 성수기에는 없을 곳입니다. 수 많은 전시 를 가까이서 필요한 동작들은 위치. 정말 많은 사람들에게 해 주어 전시 되지 않은 볼 수 있습니다. 남편은 우리 딸 아기 캐리어에 있어; 그녀는 아마도 그녀는 아래에서 걸어서 trampled 입수했습니다. 일부만 전시할 수 있는 난간 과 큰 격차를 사용하면 케이블을 통해 아이 가을. 우리는 또한 놀라 아이들을 위한 터치 풀도 없었다.

한 시간 정도, 너무 피곤해서 사람들이 남의 싸움. 정말 실망스러웠어요. 밝은 쪽에, 주변 지역은 매우 좋은 놀이 공간 및 오셔나리엄 있었습니다.
"	0
2	"런던에 있는 경우 또는 에서 바르셀로나의 수족관, 전달할 수 있습니다
특별한 아무것도. 제한된 시간 내에 경우, 바스코 dagama 전달할 수 입니다. 이 근처에 있습니다.
"	0
2	"과대 평가
리스본에서 가장 흥미로운 것은 볼 수 없는.

사소한 것 하나는 매우 큰 수영장에 둘러싸여 있는 - 전체적으로.
"	0
2	"피지
사랑스러운 설정이나 도심, 근처에 있는 현대적인, 약 10분 정도 걸으면 redeveloped 해안 지역 오리엔트 메트로 역. 친절한 실외용 걸어, 수많은 상점과 레스토랑이 있는 일반적인 지역.

할 경우, 가고 다 이 지 주변의 다른 관광명소도 오셔나리엄. 그 시간에 외부 자원 봉사자 중 하나라는 이 아이들을 나머지 그룹 안에 있는 미생물.

있는데, 15 분 대기 하는 경우 발생할 수 있습니다. 17 당. 44 에 들어오니. 일단 내부 로, 그들은 인류 정보 드립니다 떠밀 estrapade 에서 계속 기침, 밀기 strollers, 및 가까이에서 사진을 찍는 생선 유리 elbowing. 아이들 보기 하위 항목이 차단하여 어깨를 처음 두 행 바이킹 어깨 사진을 찍고, 계속 울리 발생시킬 수 있는 추가 및 whinge 수 있습니다.

을 보면 정말 많은 누락, 오셔나리엄 은 두 단계로, 내부에서 지름이 약 100 m 중심으로 탱크. 이 어둡고, 습한 공기가 이동하지 않고, 제가 생각하는 인간이 될 수 있습니다 경우 다음으로 전염병 출처, 리스본 오셔나리엄 이 꽤 좋은 생각을 할 수 있는. 나는 몸을 기다릴 수 없습니다 - 경우 공포증, 공황 발작 가능성 있는 것.

난 하지 않았다 - 그 뒤에 있는 복수 하 초밥 점심 식사!
"	0
2	"절대적으로 돈을 내야 하는데
대한 티켓. 17 유로 영구는 너무 많은 아니라 놀라운 임시 전시. 어쩌면 너무 많은 기대는 하지 않으면, 만족 선택할 수 있습니다.
"	0
2	"비싼
17 유로 당, 아주 작은, 30 분 정도 마무리 할 수밖에. 한가지 큰 탱크 내부, 특별한 것은.
"	0
2	"저는 더 좋지만!
다양한 종류의 물고기와 깊은 물 초위성체. 주요 기능 중 하나는 큰 중앙 탱크, 좋은 남극 의 펭귄 전시 가 불참 할 수 있지만, 더 큰 물고기는 없지만 다양한 물고기와 함께 전시회 돌고래 모든 오션스.

한 2 시간입니다.

늦은 오후에 아이들과 함께 방문하기 를 추천합니다.
"	0
2	"매우 실망
우수한 시작 후, 기대를 꽤 빨리 오셔나리엄 모일을.
우리는 다른 유사한 구조에 비해 실망스런 해설: 그리고 타라고나 제노바.

전체적으로 가격이라고 생각됩니다.
"	0
2	"시간을 낭비하지 않는다.
목록에 사용할 수 있는 것들은 리스본에서 no1 여기된, 그리고 실망하게 수축 해.

메인 탱크 가 너무 작아서 바다 생물 입니다. 내가 좋아하는 상어들이 비추어 보고 작은 생물 에 해당하지 않은 자연 환경. 하는 것은 매우 복잡하지 않은 기회는 많은 소규모로 표시됩니다.

이에 작은 수영장 및 무기력 해달 지루 보았다. 에투 피리 와 펭귄 마찬가지.

더 큰 아쿠아리움이 된 경우, 몇 년 뒤에 런던 및 시드니 수족관 등이 다른.

45분 후에 떠났다 수족관 하기로 결정했다.
"	0
2	"오셔나리엄
아이들에게 좋은, 흥미로운 여기도 있지만 그렇지 않으면 아무것도 없습니다. 이 좋은 공간, 일단 한 모든 수족관, 지금까지 모두 관리할 수 있습니다.
"	0
2	"휴가를 가지 마세요
새해 가, 다른 나라 같았다. 줄이 너무 긴. 한 시간 후에 다시 가기는 도시.
"	0
2	"Medicore
온라인 정보를 읽고 아는 유럽에서 가장 큰 아쿠아리움 수족관 가 매우 흥분 입니다. 제가 도착 했을 때는 실망을 발견하면 하나의 수족관이 중간에 있는 다른 측면에 동일한 동물을 보았습니다. 그리고 우리가 지불한 여분의 임시 전시 3 유로를 지불하는 벽과 특별한 건 없었다. 다른 도시를 여행한 것을!
"	0
2	"작은 수족관, 아닙니다 너무 격다.
너무 작고, 많은 것들을 보고, 너무 바쁜!
낭비 의 시간을, 아이들 만 좋은 것은 입니다.
뭔가를 기대하지 않는 경우가 있기 때문에 큰 문제가 아닌 것입니다. 30분을 걸어 다니기 때문에 바쁜 시간이었습니다.

우리는 절대적으로 사랑하는 모든 사람들이 도시에 있는 아쿠아리움 을 방문, 예를 들어 발렌시아, 바르셀로나, 케이프 타운, 앤트워프, 하지만 이 돈이 아까웠다.
"	0
2	"실망스러웠습니다
넓은 곳에 대한 기대는 높을 것 같은 €17 을 상설 전시 후 뿐만 아니라 아니라 특별전.
매우 유망 해 보였지만 나중에 되지 않은 것 이다.

그냥 돈을 받지 않는다.
그 내부에 다양한 열대 물고기와 산호가 작은 곳은.

리스본 동물원에 갈 것 같습니다.
"	0
2	"지 않다.
리뷰를 읽고, 모두가 기대합니다. 40분 정도에 티켓을 구해 주어. 인상적인 아쿠아리움 은 없었습니다. 우리의 아이들이 실망하고, 때문에. 우리는 여전히 같은 느낌이 안 큐잉된. 아이들을 제대로 볼 수 할 수 없습니다. 벽에 사람들이 everywere.
"	0
2	"특별한 아무것도
비싼 가치가 없는, 아이들이 있으면

난 정말 마음에 안 들어요,

ps 가면, 카메라를 귀찮게 하지 않는다
"	0
2	"해야 지원하지만
이 좋은 곳, 아이들이 있다면. 하지만, 더 큰 사람을 상상하지 않는다 둘 애틀랜타 아쿠아리움, 오사카, 등이 있습니다. 또한, 이곳은 시내에서 너무 멀리 떨어져. 짧은 기간 동안 방문한다면 리스본, 낮은 우선 순위 이 수 있는 곳.
"	0
2	"평균 이하의
필자는 세계에 아쿠아리움, (격다 마드리드, 모나코 리뷰)

이는 이 인상적인 한, 정말 많은 솔직히 말하지 않을

예상보다 티켓 가격에 대해.

존재하지 않는 직원들에게 물어 보는 질문 있는 경우에는

내 생각에 매우 큰 탱크 하나 있는데, 너무 깨끗했으면 함.
"	0
2	"큰 물고기와 작은 바다 동물 varierty
사용할 수 있는 정말 좋은 탐색: 축제같은 생선 또는 guitarfish 또는 드래곤 해마 햇살이 인상적이다.
하지만 아주 작은 없다 큰 거대한 바다 물고기와 다른 것을 기대하는 종 (돌고래, 킬러 고래, 거북이, 여러 종류의 펭귄... )
"	0
2	"많은 죽은 물고기
나는 기대를 읽고 좀 실망했는데 이것은 오세아나리오 리뷰. 지 않은 것이 여러 종류의 동물 들도 오징어와 해파리 전시 등 몇 가지나 죽은. 그렇게 좋지는 않았어요.
"	0
2	"확인
찾아가기 쉽고 찾기 쉽 관광 버스에서
큰 탱크 많지만 가오리나 상어 고기 없으면 우린 아이가
6 유로 각
"	0
2	"돈과 시간의 낭비
선불 때, 그들은 질문 만일 거북이 투어. 우리는 예. 모든 우리는 거북이 었습니다. 그것만 빼면, 아마 3-2 내 의지 이 상어 의 소형 기타 유형의 물고기 없지만 와우 ' 잉 이런 것.

모든 시간과 비용을 모두 낭비였어요.
"	0
2	"실망
실망스러운 투어, 가이드는 움직임을 겪는 것에 무관심한 것처럼 보였고, 바 직원은 서로 코를 손가락으로 굴려서 서로 말을하지 않고 부주의하게 이야기했습니다. . . . 역겹고 진저에일이 아닌 Jameson (당뇨병)의 Diet Coke를 원했기 때문에 바에 가서 2시에 콜라를 사야했습니다. 200 유로 90 유로. . . 무슨 찢어? 감동하지 않았습니다.
"	0
2	"실망
즐길 수 있는 슬립을 여기서 생각할 수 있는 위스키 생성하는 데 사용됩니다. 대신할 수 있는 비디오 의 역사와 화려한 화면 들을 위스키. 온라인 동영상 보다 더 구경할 수 있는 진정한 여행. 투어 가이드는 위스키 맛은 매우 친절하고 유익한 이전 하지 않은 경우도 적다. 생각해 보니 저의 기대는 오래된 스틸 을 볼 수 있는, 등이 있습니다. 우리가 지불한 가격과 스코틀랜드에서 주류 반 아슬리에 더 행복을 함께 작업 했습니다. 연구 결과는 우리가 경험하는. 반복, 하지 않는 경우가 거의 없는 경우 또는 위스키 증류 기술, 수 입니다. 이 경우에 매우 기본적인 여행 이 있습니다.
"	0
2	"스테이지에서 oirish 좀 너무 하고 천박한
빠른 실행할 수 있는 위스키 증류 소 및 빠른 비교를 통해 미국, 스카치 위스키 는 아일랜드에 좋은 여행입니다. 저 같은 경우는 조금 더 걸린 오후 끄기 를 더블린.
우수한 투어의 가난한 친척이 많은 다른 즐길 수 있는 아일랜드 타이타닉 벨파스트 glasnevin 의 양식이 전시 박물관 투어.
심각하게 비싼 제품을 판매하는.
할 수 있는 가족의 역사 나 이야기 등을 제임슨 될 도시 또는 국가의 억만장자 상태 및 더블린 아일랜드. 저는 꼭 이곳을 추천하지 않는 사람들이 이 정보를 기록 및 몇 잔 마셨습니다. 술집에 갈 것을 추천합니다.
한 마디로... 흔해빠지 한.
"	0
2	"매우 실망스러웠다.
짧은 비디오, 본 설명서 및 보다 많지 않은 것을. 이곳은 비가 오지 않으면 관심을 위스키 에 많은 곳을 볼 것이 있다면 함께 더블린에 가자 어린 아기 나. 흥미로운 발견하는 유일한 부분은 세 개의 다른 스타일의 위스키 - 그래서 두 개.
"	0
2	"조금 실망
여행은 너무 짧은 것 같아요. 그들은 더 이상 보이지 않기 때문에 실제 있게 양조 에 위스키 가... 나는 잘 모르지만 아마도 내 실수.

나는 이곳을 추천하지 않을 것이며 비가 오지 않으면 정말 아무것도 할 수 있...
"	0
2	"총 떼어 내다
이 곳이 관광객 upcharges. 매우 흥미로운 투어 뿐만 아니, 돈을 더 받을 수 있기 위해 제품, 또는 기타 더블린에 저장할 수 있습니다.
"	0
2	"너무 작은 시간 여행
투어를 하는 것이기 때문에 빨리 시간 제약 조건과 관련된 크루즈 투어로 우리가 얻을 것은 얻을 수 없기에 시간 배송. 입장료가 포함되어 있는 더블린 패스 했지만 우리는 사용할 수 없습니다. 만약 일찍 가세요, 진정한 사랑 이지만 경우에만 제임슨 양조장 변경다른 또는 한 적이 없습니다.
"	0
2	"가치가 없음
작업이 아닌 주류, 여행은 그 이상의 가치를 느끼지 못하는 박물관과 같은 관광 시간을 기다리고 있는. 저희는 미리 여행 네 슬립 위스키 의 맛, 위스키 바도 있지만 몇 가지 제안을 했고 위스키 시음 답변하기. 전반적으로, 우리가 할 생각.
"	0
2	"이 좋은 편이지만
더 이상 운영 기준을 얻을 수 있어서 빠른 투어로 프로세스 모델을 보여 주는, 하지만 나는 희망을 볼 수 있는데 일하는 생산 라인. 가이드는 유용하고 하는 것 같은 느낌 이었지만 전반적으로 음료를 몇 가지 큰 브랜드 프로모션.
"	0
2	"비싼 가격
먼저, 우리가 하지 않은 모든 이후 투어에 예약을 했습니다. 저희가 그곳에 있기 때문에, 우리는 우리가 체크아웃 슬립 및 저장할 수 있습니다. 저렴한 가격에 물건을 구입 할 수 있을 것이라고 생각하기 때문에 교통 및 소매 마크업이 없습니다. 그렇지 않다. 미국에서 저렴한 슬립 을 받을 수 있습니다.
"	0
2	"실망스럽기
나는 위스키 음용자가. 이 투어는 상당히 기대했는데 이제 마지막 기회를 기대하고 있었다. 정말 실망스러웠습니다. 아마 더 이상 이곳에 있기 때문에 말씀 칸탈을. 나는 더 나은 양조장을 방문. 여행은 급하게 몰아 넣고 같다고 느껴졌습니다.
더보기
체험 날짜: 2016년 5월
번역: Asia Online Language Studio번역 평가하기 
도움이 됨
공유"	0
2	"시간 절약 -- 한 병, 읽기 위표시
의 고전적인 사례로 5분 45분에 들어오는 정보의 ""경험"". 그는 ""여행""가장 얇은 아아 기네스 투어, 고통이 없다는 사실을 작업 진행 스미스필드. 기계론 의 가장 설명 후컬럼을. 불쌍하게 작은 바에서 기다릴 수 있고, 이것은 모두 아주 매력적이었습니다. 놀라 울 정도로 좋은 음식을 제공하고 있. 즉, 많은 레스토랑, 술집, 카페, 등, 더블린, 많은 시간을 보내는 방법. 지, 또는 좋은 시간. 바이패스 입니다.
"	0
2	"인기
저희가 간 날을 수 있는 … 투어 영업 종료.. 많지 않은 것을 볼 수 있고 선물 가게 를 구입하는 투어.
"	0
2	"좀 tushed
우리 여행 중 마지막 하루는 그냥 조금 급하게 느껴졌다. 투어 가이드는 지식, 정보로 이동하기 전에 그녀는 옆 방에 가 있는 우리.

간단한 맛은 위스키, 무료 음료로 안내를 받기 전에.
"	0
2	"이 귀여운, 하지만 denpassar €16
비디오 여행 자체보다는 그 앞에 표시할 수 있습니다. 아주 기본적인 여행이 좋은 샘플이 많지 않지만 다양한 시식회 가집니다.
"	0
2	"별로였던
나는 15년 전에 이곳에 왔는데, 오늘 다시 재방문 및. 저희는 개인 여행, 자원 봉사 를 하지 않기 때문에, 제가 먼저 해 주지만, 꼭 할 수 있는 만큼 빨리 촬영할 경우 6, 아메리칸 위스키 등, 스카치, 및 버번 위스키.

이 경험은 나보다 더 적어지고, 우리의 가이드는 거의 도움이 되지 않았다 (그녀가 숨을 이야기 하지 않았다) 이해할 수 없습니다. 다시 할 수 있을 지 잘 모르겠다.
"	0
2	"확인 - 약간 오해의 소지가!
확인하는, 놀라운 아무 것도 없습니다! 가정이 있는 슬립 을 하지 마세요. 아닙니다. 그냥 물을 이용한 시스템 복제. 기계가 고장났을 때 가장

가장 좋은 점은 무료 위스키 샷 끝!
"	0
2	"진
이 작업은 양조장, 다른 사람과는 달리 적이 있습니다. 진정한 양조장이 있는 좋은 장소이고 실제 작업 distillary 미들턴 색농도를. 더 많은 muesm, 의자가 아닌. 솔직히 좀 실망이었습니다. 기네스 맥주 양조장 같아요.
"	0
2	"기대했던 것보다
아주 기본적인 투어. 만약에 여행할 기회가 있다면 체험 브루어리/양조장 투어 아일랜드 다른, 무슨 말인지 이해할 수. 많은 it 자 지 않고 전시 같은 느낌. 그냥 걸어서 다른 방을 보고 비대화식 표시됩니다. 가이드가 설명을 어떻게 할 수 있지만 역사는 하. 그러나 다른 투어를 경험한 후 소리가 정확히 투어 합니다 (smithwicks 킬케니 여행 등)을 볼 수 있는 그냥 지루한 소품이 나. 실제로 주류 선물 가게와 바가 걸어 들어가면 좋은. 이런 경우를 생각해 보니 체크아웃 때 더블린의 일부 장면 이지만 저는 제 돈을 낭비하지 않을 여행.
"	0
2	"음.
저는 미국에 있기 때문에 내 사촌이 슬립 을 사랑합니다. 전반적인 경험에 실망. 뿐 더 이상 작동 양조장 (격다 의 표본 수는 없습니다) 하지만 조금 낡고 천박한 전시. 북부 아일랜드로 가는 술 한잔한 후에, 이 그냥 쉽게 갈 수 있을 것 같아 방법을. 나는 다시는 안 갈 것을 추천합니다.
"	0
2	"기대와 다르네요
우리는 1시간 정도 기다리고 이는 선물 가게가 있을지. 우리의 투어 가이드, 여자들은 정말 처참 한. 나는 그녀를 이해할 수 없는 이상한 감각이 그녀의 목소리가 및 변경 유지 어형변화. 그녀는 같은 질문에 대답하지 않았다. 여행 자체도 괜찮습니다. 표에 있는 구성 요소가 될 것이라고 생각하지만 그렇지 않으면 €15pp. 위대한 예술을 하고 있었고 로비에 있는 레스토랑 이지만 가격은 합리적인 듯 방문하지 않았다. 바 대로 일요일 영업 시간 열 수 없습니다(12.30 없고 전) 에 문제가 발생할 수 있는 여름 칵테일을 주문할 수 없지만 jemmie 의 리스트가 되었어요. 아. 만한 가치가 있어서 다행 이지만 나는 여행을 지불하지 않았다.
"	0
2	"긴 대기열
아일랜드어 커피 맛이 나는 최고의 아름다운 주변 환경.
그러나 아주 긴 대기열 및 예약을 할 수 없는 장소에 다음 날 - 온라인
"	0
2	"여기서는, 구입할 수 없습니다.
나는 위해서는 showcase 제품의 양조장 투어 기간 동안 (비작동 방식). 단, 이 경우 다른 형태의 정보를 이용한 위스키 라고 생각하면 사실의 인정 없이 자신을 일 논의하도록 하겠습니다. 이 투어는 주류는 작업 및 정보 처리의 방법은 슬립 을 실제로. 듣고 싶다면 30분 대한 정보를 위표시 의 병이 나의 바에서 30 유로 사이에 저장된 독출 제 아내와 i. 꼭 돈을 주고.
우리의 투어 가이드가 아니라 진정 한, 재미있는 지, 그리고 너무 teacherish 의 스타일. 그냥 시도해 스크립트를 오프라인에서 스크립트, 평면이 매우 떨어졌다. 여행의 가장 좋은 점은, 이 짧은 비디오 시작. 여기서는, 술집에 도착, 추천하지 않습니다.
"	0
2	"가치가 없음
매우 상업적인 접근 방식. 알 수 없는 기념 사진을 찍고, 가이드는 모든 시간이고 - 물론 모든 minites 15 주 그룹 - 낭비할 시간이 없. 저는 온라인 쇼핑 에서 주문 해 온 - 준비되지 않은 긴 줄을 기다려서 - 딱 제가 원하는 지. 돈이나 시간을 이 denpassar 않습니다.
"	0
2	"절대 떼어 내다. 코크에 있는 더 나은 시간이 10
제임슨 양조장 에 매우 실망해서 아직 10 배는 더 색농도를.
30분이 매우 급하게 여행을 오지 않게 느껴졌다. 시간이 모든 것을 간신히, 빨리 먹는 것에 대해 이야기한 것은 이미 설명서에 다음 조금 이동, 떠나지 않고 좋은 사진을 찍을 시간 또는 모든 장비를 살펴보겠습니다. 는 예행 연습 하고.
위스키 시음 투어가 끝나도 급하게. 실제로 맛 없는 왼쪽을 감상할 수 있는 시간, 사진과 같은 3개의 클럽이 기쁘. ""무료"" 을 한 투어가 끝납니다. 나는 무료지만 정말 의, 여행의 가격을 고려한다면.
모든 투어 들 은 영어, 충격적인 정말 유치 관광객 수 있는 자본 및 세계에서 뭔가.
표에서 15 €문, 13 €50 온라인( 면 되는 것이다, 웹 사이트가 제대로 작동하지 않는 때에는 prebook 수 있습니다). 어느 쪽이든 나는 아직도 생각 하기엔 너무 비싸다.

코크에 있는 더 많은 곳을 제공할 수 있는. 프랑스어로 되어 있는 가이드 투어, 여행은 더 많이 보고 급하게 처럼 더블린 않습니다. 또한 원래 판매하기에 저렴한 선물 가게는 슬립 찾을 수 많은 다른...
"	0
2	"15유로를 마시고
저희가 방문한 증류 소 투어의 여행 친구들과 함께 더블린. 이 위치에 없는 증류 소 - 을 얻을 수 있는 맛과 비교한 동영상 및 변경다른 위스키 잭 다니엘스 제임슨 의 끝에 있는 무료 음료와 함께 선물 가게 입니다 (별도 비용 없이 방문 할 수 없다). 모든 만 15유로. 당신은 당신의 돈을 어떻게 따라 달라집니다.
"	0
2	"여행을 하지 않은
혹시 부정하게 더 검토, 아침에 전화를 했지만, 우리가 이야기하는 것을 주위에 1:30 표시 목록에 있는 투어를 하는 날. 할 때 나타나는 1:30, 만나는 것들은 모두 투어에 매진할. 저는 어떤 사람들은 나에게 말하라고 티켓, 들을 주장하는 것이라고 할 수 없도록. 해 주어 - 가족과 함께 하지 못하고 온 여행을 할 수 있는 스케줄을. 하지만 우리는 여전히 사랑 제임슨.
"	0
2	"표준 투어
느낌이 조금 실망스러웠습니다. 일부에서는 너무 유사 - 보이고 오래된 스타일이 없는 진정한 모델링 및 실제 역사 자료입니다. 브랜드의 운동을 느낄 수 있었다. 맛있다 할 때에 좋은 맛의 블라인드 다른 음료.
"	0
2	"실망스러운
저는 할 말이 조직 투어도 좋았다. 내가 제일 좋아하는 부분은 사일로 건물, 위스키 수집, 선물 가게, 그리고 투명한 층의 오래된 양조장이 사이트를 보여 주었다.

그 외에도, 비트 이상 저렴한 관광 단지 제품 선전은 조잡하고 비디오 끼움재.
"	0
2	"조금 실망
투어 자체는 흥미로운 아무 것도 없습니다. 가이드가 되어준 그러한 대한 간략한 개요 위스키 를 이제, 한달 이 없는 수준이다. ""이것은 distiller, 3번 이다"" (왜? 1 및 3 의 차이점? 4번 왜?). 전시물의 확장, 그들이 얼마나 큰 것을 언급하지 않습니다, 또는 얼마나 많은 가.

14 유로 정도에, 기본적으로 한 번의 맛 아리마를 위스키 를 통해, 또는 혼합 음료와 함께 또 다른 기회에. 대부분의 양조장 의 미국 투어 무료 제공 (기본적으로 무료로 광고 이) 좀 더 마실 수 있고, 내가 돈을 내기 때문에 실망스럽게 느껴졌다.
"	0
2	"좋아하지 않습니다
정말 이 여행을 하지 않았다. 우리 여행 가이드는 최악. 그녀는 인상을 주어 말은 그녀가 했던 그녀가 기억하는 스크립트 반복 이라는 말. 그녀의 질문들을 물었을 때 그녀는 그녀가, 그녀는 방법을 알고 잘 대답해 주지 않았어요. 그녀는 모든 것에 대한 지식이 없는 한 위스키. 있었습니다. 나자 서 추락 하다. 그녀의 음성 은 매우 단조로움과 흥분 하게 하고. 위스키 시음을 할 수 있어서 좋았다 ""무료"" 마지막에 마시는 음료... 있지만, 많은 잎이 여행의 아쉬움. 이 곳보다는 빠른 안내는 크지 않습니다. 하는 것 같은 느낌을 통해 급하게. 추천하지 않습니다. 더블린에 있는 한 많은 다른 재미있는 것들이 반드시 해야 하지 않습니다.
"	0
2	"아니지만 주류 투어
방문이 장소에서 아내, 혼합 보기. 아내는 생각이 아주 형편없음. 괜찮네요.
내 관점, 아주 값싼 가이드는 충분히 재미있었지만, 위스키 제조 프로세스를 개략적으로 했다. 무슨 작업에 비해 위스키 투어. 나는 ""지원자""및 ""샘플"" 2 선택한 변경다른 위스키 의 비교를 제임슨. 저에게는 이번이 대화형 및 확인.
아내는 그냥 것 같은 동작을 찾았습니다. 하지만 괜찮다고 자신의 생각이 왜 다른 사람은 님들, 그녀는 다른 사람들처럼 앉아 있어야 할 자원 봉사자 들. 그녀의 그녀는 끝낼 때까지 기다리지 않을 수 있는 레스토랑.
나는 8만 왜 자원 봉사자들은 뽑힌, 게 나거나, 모든 참가자는 지정된 을 비교, 약간의 비용 추가할.
여행은 그냥 그냥 저냥 괜찮지만 훌륭하지는 않고 가격대비 훌륭한 통찰력.
"	0
2	"관광 트랩
설명서 전체 그룹에 서서 기다리진 않는 말을 하기 전에 여행은 마치 그녀는 곳에서 빨리 작업.
이 양조장 등에 적합한 일율적 관광 함정.
항세균제를 한 스코틀랜드에서 증류 (한) 방문이었고 매우 실망스러웠다.
"	0
